"","date_long","year","id_no","country","region","source","latitude","longitude","magnitude_body","magnitude_surface","depth","yield_lower","yield_upper","purpose","name","type"
"719",19651216,1965,65049,"USA","NTS","ISC",37.02,-116.05,5.3,0,0,20,200,"WE","BUFF","SHAFT"
"720",19651224,1965,65050,"USSR","SEMI KAZAKH","ISC",49.9,78.1,5.2,0,0,0.001,20,"PNE",NA,"TUNNEL"
"721",19660113,1966,66001,"USA","NTS","ISC",37.17,-116.02,0,0,0,0,20,"WE","MAXWELL","SHAFT"
"722",19660118,1966,66002,"USA","NTS","ISC",37.1,-116.05,0,0,0,20,200,"WE","LAMPBLACK","SHAFT"
"723",19660118,1966,66064,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WE","SIENNA","SHAFT"
"724",19660121,1966,66003,"USA","NTS","ISC",37.03,-115.97,0,0,0,0,20,"WE","DOVEKIE","SHAFT"
"725",19660122,1966,66065,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WE","REO","SHAFT"
"726",19660203,1966,66004,"USA","NTS","ISC",37.07,-116.1,0,0,0,0,20,"WE","PLAID II","SHAFT"
"727",19660213,1966,66005,"USSR","SEMI KAZAKH","ISC",49.77,78.1,6.1,0,0,125,125,"PNE",NA,"TUNNEL"
"728",19660216,1966,66006,"FRANCE","IN ECKER ALG","ISC",24,5,0,0,0,0,20,"WR","GRENAT","GALLERY"
"729",19660224,1966,66007,"USA","NTS","ISC",37.17,-116.42,0,0,0,19,19,"WR","REX","SHAFT"
"730",19660305,1966,66008,"USA","NTS","ISC",37.15,-116.11,0,0,0,0,20,"WE","REDHOT","TUNNEL"
"731",19660307,1966,66009,"USA","NTS","ISC",36.94,-116.13,0,0,0,0,20,"WR/SE","FINFOOT/CINNAMO","SHAFT"
"732",19660312,1966,66010,"USA","NTS","ISC",37.08,-116.09,0,0,0,0,20,"WR","CLYMER","SHAFT"
"733",19660318,1966,66011,"USA","NTS","ISC",36.9,-116.15,0,0,0,0,20,"WR","PURPLE","SHAFT"
"734",19660320,1966,66012,"USSR","SEMI KAZAKH","ISC",49.72,78.07,6.6,0,0,100,100,"WR",NA,"TUNNEL"
"735",19660324,1966,66013,"USA","NTS","ISC",37.05,-116.16,0,0,0,0,20,"PNE:PLO","TEMPLAR","SHAFT"
"736",19660401,1966,66014,"USA","NTS","ISC",37.05,-115.88,0,0,0,0,20,"WR","LIME","SHAFT"
"737",19660406,1966,66015,"USA","NTS","ISC",37.08,-116.13,0,0,0,0,20,"WR","STUTZ","SHAFT"
"738",19660407,1966,66016,"USA","NTS","ISC",36.95,-116.01,0,0,0,0,20,"WR","TOMATO","SHAFT"
"739",19660414,1966,66017,"USA","NTS","ISC",37.2,-116.45,0,0,0,70,70,"WR","DURYEA","SHAFT"
"740",19660421,1966,66018,"USSR","SEMI KAZAKH","ISC",49.86,78.2,6.1,0,0,0.001,20,"WR",NA,"TUNNEL"
"741",19660422,1966,66063,"USSR","AZGIR KAZAKH","DIS",47.9,47.7,0,0,0,1.1,1.1,"PNE",NA,"SHAFT"
"742",19660423,1966,66071,"USA","NTS","DOE",37,-116,0,0,0,1.4,1.4,"WR","FENTON","SHAFT"
"743",19660425,1966,66019,"USA","NTS","ISC",36.82,-115.96,0,0,0,0,20,"WE","PINSTRIPE","SHAFT"
"744",19660429,1966,66066,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","OCHRE","SHAFT"
"745",19660504,1966,66020,"USA","NTS","ISC",37.17,-115.96,0,0,0,0,20,"WR","TRAVELER","SHAFT"
"746",19660505,1966,66021,"USA","NTS","ISC",36.98,-116.04,4.4,0,0,12,12,"WR","CYCLAMEN","SHAFT"
"747",19660506,1966,66022,"USA","NTS","ISC",37.32,-116.32,5.4,0,0,73,73,"WR","CHARTREUSE","SHAFT"
"748",19660507,1966,66023,"USSR","SEMI KAZAKH","ISC",49.74,77.95,4.8,0,0,4,4,"PNE",NA,"TUNNEL"
"749",19660509,1966,66076,"CHINA","LOP NOR","DOE",41.5,89,0,0,0,250,250,"WR",NA,"AIRDROP"
"750",19660512,1966,66024,"USA","NTS","ISC",37.08,-116.14,4.3,0,0,0,20,"WR","TAPESTRY","SHAFT"
"751",19660513,1966,66025,"USA","NTS","ISC",37.09,-116,5.6,0,0,20,200,"WR","PIRANHA","SHAFT"
"752",19660519,1966,66026,"USA","NTS","ISC",37.11,-116.03,5.9,0,0,20,200,"WR","DUMONT","SHAFT"
"753",19660527,1966,66027,"USA","NTS","ISC",37.16,-116.14,5,0,0,22,22,"WE","DISCUS THROWER","SHAFT"
"754",19660602,1966,66028,"USA","NTS","ISC",37.2,-116,5.6,0,0,62,62,"WE","PILE DRIVER","TUNNEL"
"755",19660603,1966,66029,"USA","NTS","ISC",37.03,-116.01,5.7,0,0,20,200,"WR","TAN","SHAFT"
"756",19660610,1966,66030,"USA","NTS","ISC",36.98,-116.03,0,0,0,0,20,"WR","PUCE","SHAFT"
"757",19660615,1966,66031,"USA","NTS","DOE",37,-116.1,0,0,0.35,0,20,"WE","DOUBLE PLAY","TUNNEL"
"758",19660615,1966,66032,"USA","NTS","DOE",37,-116,0,0,0.5,20,200,"WR","KANKAKEE","SHAFT"
"759",19660625,1966,66033,"USA","NTS","ISC",37.1,-116.1,0,0,0,25,25,"PNE:PLO","VULCAN","SHAFT"
"760",19660629,1966,66034,"USSR","SEMI KAZAKH","ISC",49.92,78.06,5.6,0,0,20,150,"PNE",NA,"TUNNEL"
"761",19660630,1966,66035,"USA","NTS","ISC",37.32,-116.28,6.1,0,0,365,365,"WR","HALFBEAK","SHAFT"
"762",19660702,1966,66036,"FRANCE","MURUHOA","DOE",-22,-139,0,0,0,0,200,"WR","ALDEBARAN","BARGE"
"763",19660719,1966,66037,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,0,200,"WR","TAMOURE","AIRDROP"
"764",19660721,1966,66038,"USSR","SEMI KAZAKH","ISC",50,78,5.9,0,0,20,150,"WR",NA,"TUNNEL"
"765",19660721,1966,66072,"FRANCE","MURUROA","SPA",-22,-139,0,0,0,0,0,"SE","GANYMEDE","TOWER"
"766",19660728,1966,66039,"USA","NTS","ISC",37,-115.89,0,0,0,0,20,"PNE:PLO","SAXON","SHAFT"
"767",19660805,1966,66040,"USSR","SEMI KAZAKH","ISC",49.83,78.05,5.4,0,0,0.001,20,"WR",NA,"TUNNEL"
"768",19660810,1966,66041,"USA","NTS","ISC",37.3,-116,0,0,0,0,20,"WR","ROVENA","SHAFT"
"769",19660812,1966,66067,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","TANGERINE","SHAFT"
"770",19660819,1966,66042,"USSR","SEMI KAZAKH","ISC",50.5,77.86,5.1,0,0,0.001,20,"PNE",NA,"TUNNEL"
"771",19660907,1966,66043,"USSR","SEMI KAZAKH","ISC",49.9,77.92,4.8,0,0,0.001,20,"FMS",NA,"TUNNEL"
"772",19660911,1966,66044,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,0,200,"WR","BETELGEUSE","BALLOON"
"773",19660912,1966,66045,"USA","NTS","ISC",36.84,-115.92,4.6,0,0,7.8,7.8,"WE","DERRINGER","SHAFT"
"774",19660923,1966,66046,"USA","NTS","ISC",37.13,-116.02,0,0,0,0,20,"WR","DAIQUIRI","SHAFT"
"775",19660924,1966,66047,"FRANCE","FANGATAUFA","DOE",-22,-139,0,0,0,0,200,"WR","RIGEL","BARGE"
"776",19660929,1966,66048,"USA","NTS","ISC",37.12,-115.98,0,0,0,0,20,"WR","NEWARK","SHAFT"
"777",19660930,1966,66049,"USSR","UZBEK","UGS",38.8,64.5,5.1,0,0,30,30,"PNE",NA,"SHAFT"
"778",19661004,1966,66050,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,200,1000,"WR","SIRIUS","BARGE"
"779",19661015,1966,66068,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","KHAKI","SHAFT"
"780",19661019,1966,66051,"USSR","SEMI KAZAKH","ISC",49.77,78.03,6.3,0,0,20,150,"WR",NA,"TUNNEL"
"781",19661027,1966,66052,"CHINA","LOP NOR","DOE",41.5,89,0,0,0,12,12,"WR",NA,"ROCKET"
"782",19661027,1966,66053,"USSR","NZ RUSS","ISC",73.4,54.57,6.4,0,0,150,1500,"WR",NA,"TUNNEL"
"783",19661027,1966,66073,"USSR","NZ RUSS","MTM",73,55,0,0,0,150,1500,"WR",NA,"TUNNEL"
"784",19661029,1966,66074,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"785",19661105,1966,66054,"USA","NTS","ISC",37.17,-115.96,0,0,0,0,20,"PNE:PLO","SIMMS","SHAFT"
"786",19661111,1966,66055,"USA","NTS","ISC",37.1,-116,0,0,0,0,20,"WR","AJAX","SHAFT"
"787",19661118,1966,66056,"USA","NTS","ISC",37,-116.07,0,0,0,0,20,"WE","CEEISE","SHAFT"
"788",19661119,1966,66075,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"789",19661122,1966,66069,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","VIGIL","SHAFT"
"790",19661203,1966,66057,"USSR","SEMI KAZAKH","DOE",50,78,0,0,0,0.001,20,"WR/PNE",NA,"SHAFT"
"791",19661203,1966,66058,"USA","HATTIESE MS","DOE",31,-89,0,0,0.9,0.38,0.38,"PNE:V","STERLING","SHAFT"
"792",19661213,1966,66059,"USA","NTS","ISC",36.82,-115.96,4.6,0,0,0,20,"WE","NEWPOINT","SHAFT"
"793",19661213,1966,66070,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","SIDECAR","SHAFT"
"794",19661218,1966,66060,"USSR","SEMI KAZAKH","ISC",49.92,77.76,5.8,0,0,20,150,"PNE",NA,"SHAFT"
"795",19661220,1966,66061,"USA","NTS","ISC",37.32,-116.36,6.3,0,0,870,870,"WR","GREELEY","SHAFT"
"796",19661228,1966,66062,"CHINA","LOP NOR","DOE",41.5,89,0,0,0,122,122,"WR",NA,"TOWER"
"797",19670118,1967,67050,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","RIVET 1","SHAFT"
"798",19670119,1967,67001,"USA","NTS","ISC",37.14,-116.18,5.3,0,0,39,39,"WR","NASH","SHAFT"
"799",19670120,1967,67002,"USA","NTS","ISC",37.08,-116.01,5.3,0,0,20,200,"WR","BOURBON","SHAFT"
"800",19670126,1967,67051,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","RIVET 2","SHAFT"
"801",19670130,1967,67063,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"802",19670208,1967,67003,"USA","NTS","ISC",37.11,-116.1,4.6,0,0,0,20,"WR","WARD","SHAFT"
"803",19670223,1967,67004,"USA","NTS","ISC",36.91,-115.91,4.4,0,0,0,20,"WR","PERSIMMON","SHAFT"
"804",19670223,1967,67005,"USA","NTS","ISC",37.16,-116.07,5.6,0,0,20,200,"WR","AGILE","SHAFT"
"805",19670226,1967,67006,"USSR","SEMI KAZAKH","ISC",49.79,78.14,6,0,0,20,150,"FMS",NA,"TUNNEL"
"806",19670302,1967,67007,"USA","NTS","ISC",37.11,-116.11,0,0,0,0,20,"WR","RIVET III","SHAFT"
"807",19670303,1967,67052,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","MUSHROOM","SHAFT"
"808",19670310,1967,67053,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","FIZZ","SHAFT"
"809",19670325,1967,67008,"USSR","SEMI KAZAKH","ISC",49.78,78.06,5.3,0,0,0.001,20,"WR/PNE",NA,"TUNNEL"
"810",19670404,1967,67054,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","OAKLAND","SHAFT"
"811",19670406,1967,67055,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","HELLMAN","SHAFT"
"812",19670407,1967,67009,"USA","NTS","ISC",36.92,-116.42,0,0,0,0,20,"WR","FAWN","SHAFT"
"813",19670420,1967,67010,"USSR","SEMI KAZAKH","ISC",49.76,78.23,6.3,0,0,20,150,"PNE",NA,"TUNNEL"
"814",19670421,1967,67011,"USA","NTS","ISC",36.98,-116.08,0,0,0,0,20,"WR","CHOCOLATE","SHAFT"
"815",19670427,1967,67012,"USA","NTS","ISC",37.1,-116.1,0,0,0,0,20,"WR","EFFENDI","SHAFT"
"816",19670510,1967,67013,"USA","NTS","ISC",37.04,-116.02,4.9,0,0,20,200,"WR","MICKEY","SHAFT"
"817",19670520,1967,67014,"USA","NTS","ISC",37.16,-116.06,5.8,0,0,250,250,"WR","COMMODORE","SHAFT"
"818",19670523,1967,67015,"USA","NTS","ISC",37.27,-116.35,5.7,0,0,155,155,"WR","SCOTCH","SHAFT"
"819",19670526,1967,67016,"USA","NTS","ISC",37.21,-116.5,5.4,0,0,76,76,"WR","KNICKERBOCKER","SHAFT"
"820",19670526,1967,67056,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","ABSINTHE","SHAFT"
"821",19670528,1967,67017,"USSR","SEMI KAZAKH","ISC",49.81,78.11,5.4,0,0,0,20,"PNE",NA,"TUNNEL"
"822",19670605,1967,67018,"FRANCE","MURUEOA","DOE",-22,-139,0,0,0,0,20,"WR","ALTAIR","BALLOON"
"823",19670617,1967,67019,"CHINA","LOP NOR","ISC",40.8,89.4,4.7,0,0,3300,3300,"WR",NA,"AIRDROP"
"824",19670622,1967,67020,"USA","NTS","ISC",37,-115.95,0,0,0,0,20,"PNE:PLO","SWITCH","SHAFT"
"825",19670626,1967,67021,"USA","NTS","ISC",37.15,-116.23,0,0,0,0,20,"WE","MIDIMIST","TUNNEL"
"826",19670627,1967,67022,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,0,200,"WR","ANTARES","BALLOON"
"827",19670629,1967,67023,"USSR","SEMI KAZAKH","ISC",49.87,78.1,5.3,0,0,0.001,20,"WR",NA,"TUNNEL"
"828",19670629,1967,67024,"USA","NTS","ISC",37,-116.06,4.6,0,0,10,10,"WE","UMBER","SHAFT"
"829",19670702,1967,67025,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,0,200,"WR","ARCTURUS","BARGE"
"830",19670714,1967,67057,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","VITO","SHAFT"
"831",19670715,1967,67026,"USSR","SEMI KAZAKH","ISC",49.88,78.16,5.4,0,0,0.001,20,"PNE",NA,"TUNNEL"
"832",19670727,1967,67027,"USA","NTS","ISC",37.07,-116.04,5,0,0,20,200,"WR","STANLEY","SHAFT"
"833",19670804,1967,67028,"USSR","SEMI KAZAKH","ISC",49.82,78.05,5.3,0,0,0.001,20,"WR",NA,"TUNNEL"
"834",19670804,1967,67048,"USA","NTS","DIS",37.01,-116.15,0,0,0,0,20,"WR","GIBSON","SHAFT"
"835",19670810,1967,67029,"USA","NTS","ISC",37.18,-116.05,0,0,0,0,20,"WR","WASHER","SHAFT"
"836",19670818,1967,67030,"USA","NTS","ISC",36.96,-116.04,4.6,0,0,0,20,"WR","BORDEAUX","SHAFT"
"837",19670824,1967,67058,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","LEXINGTON","SHAFT"
"838",19670831,1967,67031,"USA","NTS","ISC",37.12,-116.12,5,0,0,0,20,"WE","DOOR MIST","TUNNEL"
"839",19670902,1967,67064,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WE",NA,"TUNNEL"
"840",19670907,1967,67032,"USA","NTS","ISC",37.07,-116.07,5,0,0,20,200,"WE","YARD","SHAFT"
"841",19670915,1967,67059,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","GILROY","SHAFT"
"842",19670916,1967,67033,"USSR","SEMI KAZAKH","ISC",50.01,77.8,5.3,0,0,0.001,20,"WR",NA,"SHAFT"
"843",19670921,1967,67034,"USA","NTS","ISC",37,-116.12,0,0,0,2.2,2.2,"PNE:PLO","MARVEL","SHAFT"
"844",19670922,1967,67035,"USSR","SEMI KAZAKH","ISC",50.02,77.72,5.2,0,0,10,10,"WR",NA,"SHAFT"
"845",19670927,1967,67036,"USA","NTS","ISC",37.1,-116,5.7,0,0,20,200,"WR","ZAZA","SHAFT"
"846",19671006,1967,67049,"USSR","TYUMEN RUSS","DIS",57.69,65.27,0,0,0,0.3,0.3,"PNE","TAVDA","SHAFT"
"847",19671017,1967,67037,"USSR","SEMI KAZAKH","ISC",49.8,78.03,5.6,0,0,0.001,20,"PNE",NA,"TUNNEL"
"848",19671018,1967,67038,"USA","NTS","ISC",37.09,-116.03,5.7,0,0,20,200,"WR","ANPHER","SHAFT"
"849",19671021,1967,67039,"USSR","NZ RUSS","ISC",73.4,54.42,5.9,0,0,20,1500,"WR",NA,"TUNNEL"
"850",19671025,1967,67040,"USA","NTS","ISC",36.99,-116.03,0,0,0,0,20,"WR","SAZERAC","SHAFT"
"851",19671025,1967,67060,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","COGNAC","SHAFT"
"852",19671025,1967,67061,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","WORTH","SHAFT"
"853",19671030,1967,67041,"USSR","SEMI KAZAKH","ISC",49.81,78.02,5.3,0,0,0.001,20,"WR",NA,"TUNNEL"
"854",19671108,1967,67042,"USA","NTS","ISC",37.02,-116.06,5.1,0,0,0,20,"WR","COBBLER","SHAFT"
"855",19671122,1967,67043,"USSR","SEMI KAZAKH","ISC",49.93,77.4,4.8,0,0,0.001,20,"WR",NA,"SHAFT"
"856",19671206,1967,67062,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","POLKA","SHAFT"
"857",19671208,1967,67044,"USSR","SEMI KAZAKH","ISC",49.88,78.21,5.4,0,0,0.001,20,"WR",NA,"TUNNEL"
"858",19671210,1967,67045,"USA","FARMINGT NM","ISC",36.67,-107.17,4.8,0,0,29,29,"PNE:PLO","GASBUGGY","SHAFT"
"859",19671215,1967,67046,"USA","NTS","ISC",37.01,-116.07,0,0,0,0,20,"WR","STILT","SHAFT"
"860",19671224,1967,67047,"CHINA","LOP NOR","DOE",41.5,89,0,0,0,15,25,"WR",NA,"AIRDROP"
"861",19680107,1968,68001,"USSR","SEMI KAZAKH","ISC",49.74,78.32,5.1,0,0,0.001,20,"PNE",NA,"TUNNEL"
"862",19680118,1968,68002,"USA","NTS","ISC",37.23,-116.19,0,0,0,7.4,7.4,"WE","HUPMOBILE","SHAFT"
"863",19680119,1968,68003,"USA","NTS","ISC",37.18,-114.12,0,0,0,20,200,"WR","STACCATO","SHAFT"
"864",19680119,1968,68004,"USA","C. NEVADA","DOE",38.65,-116.2,6.3,0,0,200,1000,"WR","FAULTLESS","SHAFT"
"865",19680124,1968,68063,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","BRUSH","SHAFT"
"866",19680126,1968,68005,"USA","NTS","ISC",37.24,-116.45,0,0,0,2.3,2.3,"PNE:PLO","CABRIOLET","CRATER"
"867",19680131,1968,68057,"USA","NTS","DIS",36.89,-116.12,0,0,0,0,20,"WR","MALLET","SHAFT"
"868",19680221,1968,68006,"USA","NTS","ISC",37.1,-116.02,5.8,0,0,20,200,"WR","KNOX","SHAFT"
"869",19680221,1968,68064,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","TORCH","SHAFT"
"870",19680229,1968,68007,"USA","NTS","ISC",37.12,-116.2,5,0,0,0,20,"WE","DORSALFIN","TUNNEL"
"871",19680305,1968,68065,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","RUSSET","SHAFT"
"872",19680312,1968,68008,"USA","NTS","ISC",37.03,-116.38,0,0,0,1.1,1.1,"PNE:PLO","BUGGY A-E","CRATER"
"873",19680314,1968,68009,"USA","NTS","DOE",37,-116,0,0,0.2,1.5,1.5,"WR","POMMARD","SHAFT"
"874",19680322,1968,68010,"USA","NTS","ISC",37.3,-116.27,5.6,0,0,20,200,"WR","STINGER","SHAFT"
"875",19680325,1968,68015,"USA","NTS","ISC",36.83,-115.93,0,0,0,0,20,"WE","MILK SHAKE","SHAFT"
"876",19680404,1968,68066,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","BEVEL","SHAFT"
"877",19680410,1968,68016,"USA","NTS","ISC",37.12,-116.08,4.6,0,0,0,200,"WR","NOOR/THROW","SHAFT"
"878",19680418,1968,68017,"USA","NTS","ISC",37.1,-116.07,4.9,0,0,20,200,"WR","SHUFFLE","SHAFT"
"879",19680423,1968,68018,"USA","NTS","ISC",37.44,-116.19,0,0,0,0,20,"PNE:V","SCROLL","SHAFT"
"880",19680424,1968,68019,"USSR","SEMI KAZAKH","ISC",49.84,78.07,5,0,0,0.001,20,"WR",NA,"TUNNEL"
"881",19680426,1968,68020,"USA","NTS","ISC",37.31,-116.41,6.2,0,0,1300,1300,"WR","BOXCAR","SHAFT"
"882",19680503,1968,68058,"USA","NTS","DIS",37,-115.99,0,0,0,0,20,"WR","HATCHET","SHAFT"
"883",19680508,1968,68067,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","CROCK","SHAFT"
"884",19680517,1968,68021,"USA","NTS","ISC",37.1,-116.06,4.7,0,0,20,200,"WR","CLARKSMOBILE","SHAFT"
"885",19680521,1968,68022,"USSR","PAMUK UZBEK","ZAR",0,0,0,0,0,47,47,"PNE",NA,"SHAFT"
"886",19680523,1968,68079,"USSR","SEMI KAZAKH","MTM",0,0,0,0,0,0,0.001,"WR",NA,"TUNNEL"
"887",19680528,1968,68068,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","ADZE","SHAFT"
"888",19680605,1968,68069,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","WEMBLEY","SHAFT"
"889",19680606,1968,68023,"USA","NTS","ISC",37.2,-116.07,0,0,0,0,20,"WR","TUB A-F","SHAFT"
"890",19680611,1968,68024,"USSR","SEMI KAZAKH","ISC",49.8,78.13,5.2,0,0,0.001,20,"WR",NA,"TUNNEL"
"891",19680615,1968,68025,"USA","NTS","ISC",37.26,-116.27,5.9,0,0,20,200,"WR","RICKEY","SHAFT"
"892",19680619,1968,68026,"USSR","SEMI KAZAKH","ISC",49.96,79.05,5.4,0,0,0.001,20,"FMS",NA,"SHAFT"
"893",19680625,1968,68070,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","FUNNEL","SHAFT"
"894",19680625,1968,68071,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","SEVILLA","SHAFT"
"895",19680628,1968,68027,"USA","NTS","ISC",37.18,-116.48,5.3,0,0,20,200,"WR","CHATEAUGAY","SHAFT"
"896",19680701,1968,68028,"USSR","AZGIR KAZAKH","ISC",47.85,47.72,5.5,0,0,27,27,"PNE",NA,"SHAFT"
"897",19680707,1968,68029,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,0,200,"WR","CAPELLA","BALLOON"
"898",19680712,1968,68030,"USSR","SEMI KAZAKH","ISC",49.77,78.09,5.3,0,0,0.001,20,"WR",NA,"TUNNEL"
"899",19680715,1968,68031,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,0,1000,"WR","CASTOR","BALLOON"
"900",19680717,1968,68072,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","SPUD","SHAFT"
"901",19680730,1968,68032,"USA","NTS","ISC",37.07,-116.07,0,0,0,20,200,"WR","TANYA","SHAFT"
"902",19680803,1968,68033,"FRANCE","MURUROA","DOE",-22,-139,0,0,0,0,200,"WR","POLLUX","BALLOON"
"903",19680809,1968,68073,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","IMP","SHAFT"
"904",19680815,1968,68074,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","RACK","SHAFT"
"905",19680820,1968,68034,"USSR","SEMI KAZAKH","ISC",50,78.02,4.8,0,0,0,20,"WR/SAM",NA,"TUNNEL"
"906",19680824,1968,68035,"FRANCE","FANGATAUFA","UGS",-22.207,-138.809,5,0,0,1000,NA,"WR","CANOPUS","BALLOON"
"907",19680827,1968,68036,"USA","NTS","ISC",36.85,-115.9,0,0,0,0,20,"WE","DIANAMOON","SHAFT"
"908",19680829,1968,68037,"USA","NTS","ISC",37.28,-116.29,0,0,0,20,200,"WR","SLED","SHAFT"
"909",19680905,1968,68038,"USSR","SEMI KAZAKH","ISC",49.75,78.15,5.4,0,0,0.001,20,"WE",NA,"TUNNEL"
"910",19680906,1968,68039,"USA","NTS","ISC",37.21,-116.08,5.5,0,0,20,200,"WR","NOGGIN","SHAFT"
"911",19680908,1968,68040,"FRANCE","MURUROA","ISC",-21.83,-139.05,4.7,0,0,1000,NA,"WR","PROCYON","BALLOON"
"912",19680912,1968,68041,"USA","NTS","ISC",36.88,-115.91,5.8,0,0,0,20,"WR","KNIFE A","SHAFT"
"913",19680917,1968,68042,"USA","NTS","ISC",37.05,-116.13,5.1,0,0,20,200,"PNE:PLO","STODDARD","SHAFT"
"914",19680924,1968,68043,"USA","NTS","ISC",37.17,-116.27,5,0,0,0,20,"WE","HUDSON SEAL","TUNNEL"
"915",19680929,1968,68044,"USSR","SEMI KAZAKH","ISC",49.82,78.18,6.3,0,0,60,60,"WE",NA,"TUNNEL"
"916",19681003,1968,68045,"USA","NTS","ISC",37.02,-115.94,0,0,0,0,20,"WR","KNIFE C","SHAFT"
"917",19681003,1968,68075,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","WELDER","SHAFT"
"918",19681010,1968,68059,"USA","NTS","DIS",36.99,-116.26,0,0,0,0,20,"WR","WAT","SHAFT"
"919",19681021,1968,68080,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.24,0.24,"PNE","TELKEM","SHAFT"
"920",19681029,1968,68076,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","HULA","SHAFT"
"921",19681029,1968,68081,"USSR","SEMI KAZAKH","MTM",50,78,0,0,0,0.001,20,"WR",NA,"TUNNEL"
"922",19681031,1968,68060,"USA","NTS","DIS",36.87,-116.27,0,0,0,0,20,"SE","BIT A-B","SHAFT"
"923",19681031,1968,68077,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","FILE","SHAFT"
"924",19681104,1968,68046,"USA","NTS","ISC",37.05,-116.08,0,0,0,20,200,"WR","CREW","SHAFT"
"925",19681104,1968,68082,"USA","NTS","DOE",37,-116,0,0,0,0,20,"WR","CREW 2-3","SHAFT"
"926",19681107,1968,68047,"USSR","NZ RUSS","ISC",73.39,54.58,6.1,0,0,0,1500,"WR",NA,"TUNNEL"
"927",19681109,1968,68048,"USSR","SEMI KAZAKH","ISC",49.76,78.06,4.9,0,0,0.001,20,"PNE",NA,"TUNNEL"
"928",19681112,1968,68083,"USSR","SEMI KAZAKH","MTM",37,78,0,0,0,0.24,0.24,"PNE","TELKEM-2","SHAFT"
"929",19681115,1968,68049,"USA","NTS","ISC",37.02,-115.99,0,0,0,0,20,"WR","KNIFE B","SHAFT"
"930",19681115,1968,68061,"USA","NTS","DIS",37,-116.31,0,0,0,0,20,"WR","AUGER","SHAFT"
"931",19681120,1968,68050,"USA","NTS","ISC",36.95,-116.18,4.9,0,0,0,20,"WE","MINGVASE","TUNNEL"
"932",19681122,1968,68051,"USA","NTS","ISC",37.13,-116.04,0,0,0,0,20,"WR","TINDERBOX","SHAFT"
"933",19681208,1968,68052,"USA","NTS","ISC",37.28,-116.37,4.8,0,0,30,30,"PNE:PLO","SCHOONER","CRATER"
"934",19681212,1968,68053,"USA","NTS","ISC",37.02,-116.07,0,0,0,0,20,"WR","TYG A-F","SHAFT"
"935",19681212,1968,68062,"USA","NTS","DIS",37.01,-116.11,0,0,0,0,20,"WR","SCISSORS","SHAFT"
"936",19681212,1968,68078,"USA","NTS","DOE",37,-116,0,0,0,0,20,"SE","BAYLEAF","SHAFT"
